product,subproduct,parameter,site,rows
FilterBased,ChemSpecPM25,OM PM2.5,CADO,28
FilterBased,ChemSpecPM25,Sodium PM2.5,CADO,12
FilterBased,ChemSpecPM25,Silicon PM2.5,CADO,12
FilterBased,ChemSpecPM25,Sulfur PM2.5,CADO,12
FilterBased,ChemSpecPM25,Chlorine PM2.5,CADO,12
FilterBased,ChemSpecPM25,Potassium PM2.5,CADO,12
FilterBased,ChemSpecPM25,Calcium PM2.5,CADO,12
FilterBased,ChemSpecPM25,Rubidium PM2.5,CADO,12
FilterBased,ChemSpecPM25,Strontium PM2.5,CADO,12
FilterBased,ChemSpecPM25,Tin PM2.5,CADO,12
FilterBased,ChemSpecPM25,Filter PM2.5 mass,CAHA,248
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,CAHA,173
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,CAHA,173
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,CAHA,173
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,CAHA,173
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,CAHA,171
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,CAHA,166
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,CAHA,159
FilterBased,ChemSpecPM25,Selenium PM2.5,CAHA,150
FilterBased,ChemSpecPM25,BC PM2.5,CAHA,146
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,CAHA,136
FilterBased,ChemSpecPM25,Cerium PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Lead PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Iron PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Antimony PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Cadmium PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Arsenic PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Zinc PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Copper PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Nickel PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Cobalt PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Manganese PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Chromium PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Vanadium PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Titanium PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Aluminum PM2.5,CAHA,129
FilterBased,ChemSpecPM25,Magnesium PM2.5,CAHA,129
FilterBased,ChemSpecPM25,OM PM2.5,CAHA,128
FilterBased,ChemSpecPM25,OC PM2.5,CAHA,128
FilterBased,ChemSpecPM25,EC PM2.5,CAHA,128
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,CAHA,120
FilterBased,ChemSpecPM25,Sodium PM2.5,CAHA,108
FilterBased,ChemSpecPM25,Silicon PM2.5,CAHA,108
FilterBased,ChemSpecPM25,Sulfur PM2.5,CAHA,108
FilterBased,ChemSpecPM25,Chlorine PM2.5,CAHA,108
FilterBased,ChemSpecPM25,Potassium PM2.5,CAHA,108
FilterBased,ChemSpecPM25,Calcium PM2.5,CAHA,108
FilterBased,ChemSpecPM25,Rubidium PM2.5,CAHA,108
FilterBased,ChemSpecPM25,Strontium PM2.5,CAHA,108
FilterBased,ChemSpecPM25,Tin PM2.5,CAHA,108
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,CAHA,84
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,CAHA,75
FilterBased,ChemSpecPM25,Barium PM2.5,CAHA,21
FilterBased,ChemSpecPM25,Lithium PM2.5,CAHA,21
FilterBased,ChemSpecPM25,Phosphorus PM2.5,CAHA,21
FilterBased,ChemSpecPM25,Filter PM2.5 mass,CAKE,36
FilterBased,ChemSpecPM25,Selenium PM2.5,CAKE,36
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Lead PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Cerium PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Barium PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Antimony PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Cadmium PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Arsenic PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Zinc PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Copper PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Nickel PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Cobalt PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Iron PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Manganese PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Chromium PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Vanadium PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Titanium PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Phosphorus PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Aluminum PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Magnesium PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Lithium PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,CAKE,18
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,CAKE,18
FilterBased,ChemSpecPM25,BC PM2.5,CAKE,12
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,CAKE,12
FilterBased,ChemSpecPM25,Filter PM2.5 mass,CALE,31
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,CALE,31
FilterBased,ChemSpecPM25,Selenium PM2.5,CALE,29
FilterBased,ChemSpecPM25,Magnesium PM2.5,CALE,21
FilterBased,ChemSpecPM25,Copper PM2.5,CALE,21
FilterBased,ChemSpecPM25,Aluminum PM2.5,CALE,21
FilterBased,ChemSpecPM25,Lead PM2.5,CALE,21
FilterBased,ChemSpecPM25,Cerium PM2.5,CALE,21
FilterBased,ChemSpecPM25,Antimony PM2.5,CALE,21
FilterBased,ChemSpecPM25,Cadmium PM2.5,CALE,21
FilterBased,ChemSpecPM25,Arsenic PM2.5,CALE,21
FilterBased,ChemSpecPM25,Zinc PM2.5,CALE,21
FilterBased,ChemSpecPM25,BC PM2.5,CALE,21
FilterBased,ChemSpecPM25,Nickel PM2.5,CALE,21
FilterBased,ChemSpecPM25,Iron PM2.5,CALE,21
FilterBased,ChemSpecPM25,Manganese PM2.5,CALE,21
FilterBased,ChemSpecPM25,Chromium PM2.5,CALE,21
FilterBased,ChemSpecPM25,Vanadium PM2.5,CALE,21
FilterBased,ChemSpecPM25,Titanium PM2.5,CALE,21
FilterBased,ChemSpecPM25,Cobalt PM2.5,CALE,21
FilterBased,ChemSpecPM25,Rubidium PM2.5,CALE,13
FilterBased,ChemSpecPM25,Chlorine PM2.5,CALE,13
FilterBased,ChemSpecPM25,Potassium PM2.5,CALE,13
FilterBased,ChemSpecPM25,Calcium PM2.5,CALE,13
FilterBased,ChemSpecPM25,EC PM2.5,CALE,13
FilterBased,ChemSpecPM25,Strontium PM2.5,CALE,13
FilterBased,ChemSpecPM25,Tin PM2.5,CALE,13
FilterBased,ChemSpecPM25,Silicon PM2.5,CALE,13
FilterBased,ChemSpecPM25,OC PM2.5,CALE,13
FilterBased,ChemSpecPM25,OM PM2.5,CALE,13
FilterBased,ChemSpecPM25,Sulfur PM2.5,CALE,13
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,CALE,13
FilterBased,ChemSpecPM25,Sodium PM2.5,CALE,13
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,CALE,13
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,CALE,13
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,CALE,13
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,CALE,13
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,CALE,13
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,CALE,10
FilterBased,ChemSpecPM25,Phosphorus PM2.5,CALE,8
FilterBased,ChemSpecPM25,Lithium PM2.5,CALE,8
FilterBased,ChemSpecPM25,Barium PM2.5,CALE,8
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,CALE,4
FilterBased,ChemSpecPM25,Filter PM2.5 mass,CASH,146
FilterBased,ChemSpecPM25,Selenium PM2.5,CASH,116
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,CASH,105
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,CASH,105
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,CASH,104
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,CASH,104
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,CASH,102
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,CASH,102
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,CASH,99
FilterBased,ChemSpecPM25,BC PM2.5,CASH,94
FilterBased,ChemSpecPM25,Iron PM2.5,CASH,93
FilterBased,ChemSpecPM25,Lead PM2.5,CASH,93
FilterBased,ChemSpecPM25,Cerium PM2.5,CASH,93
FilterBased,ChemSpecPM25,Antimony PM2.5,CASH,93
FilterBased,ChemSpecPM25,Cadmium PM2.5,CASH,93
FilterBased,ChemSpecPM25,Arsenic PM2.5,CASH,93
FilterBased,ChemSpecPM25,Zinc PM2.5,CASH,93
FilterBased,ChemSpecPM25,Nickel PM2.5,CASH,93
FilterBased,ChemSpecPM25,Cobalt PM2.5,CASH,93
FilterBased,ChemSpecPM25,Copper PM2.5,CASH,93
FilterBased,ChemSpecPM25,Manganese PM2.5,CASH,93
FilterBased,ChemSpecPM25,Vanadium PM2.5,CASH,93
FilterBased,ChemSpecPM25,Titanium PM2.5,CASH,93
FilterBased,ChemSpecPM25,Aluminum PM2.5,CASH,93
FilterBased,ChemSpecPM25,Magnesium PM2.5,CASH,93
FilterBased,ChemSpecPM25,Chromium PM2.5,CASH,93
FilterBased,ChemSpecPM25,OM PM2.5,CASH,83
FilterBased,ChemSpecPM25,OC PM2.5,CASH,83
FilterBased,ChemSpecPM25,EC PM2.5,CASH,83
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,CASH,81
FilterBased,ChemSpecPM25,Chlorine PM2.5,CASH,70
FilterBased,ChemSpecPM25,Rubidium PM2.5,CASH,70
FilterBased,ChemSpecPM25,Potassium PM2.5,CASH,70
FilterBased,ChemSpecPM25,Calcium PM2.5,CASH,70
FilterBased,ChemSpecPM25,Silicon PM2.5,CASH,70
FilterBased,ChemSpecPM25,Strontium PM2.5,CASH,70
FilterBased,ChemSpecPM25,Sulfur PM2.5,CASH,70
FilterBased,ChemSpecPM25,Tin PM2.5,CASH,70
FilterBased,ChemSpecPM25,Sodium PM2.5,CASH,70
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,CASH,67
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,CASH,43
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,CASH,35
FilterBased,ChemSpecPM25,Lithium PM2.5,CASH,23
FilterBased,ChemSpecPM25,Barium PM2.5,CASH,23
FilterBased,ChemSpecPM25,Phosphorus PM2.5,CASH,23
FilterBased,ChemSpecPM25,Filter PM2.5 mass,CHTS,537
FilterBased,ChemSpecPM25,Selenium PM2.5,CHTS,488
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,CHTS,417
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,CHTS,410
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,CHTS,406
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,CHTS,402
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,CHTS,399
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,CHTS,389
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,CHTS,352
FilterBased,ChemSpecPM25,Arsenic PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Zinc PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Iron PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Manganese PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Chromium PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Vanadium PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Titanium PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Cadmium PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Aluminum PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Magnesium PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Copper PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Antimony PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Cerium PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Lead PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Nickel PM2.5,CHTS,351
FilterBased,ChemSpecPM25,Cobalt PM2.5,CHTS,345
FilterBased,ChemSpecPM25,BC PM2.5,CHTS,311
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,CHTS,297
FilterBased,ChemSpecPM25,Silicon PM2.5,CHTS,214
FilterBased,ChemSpecPM25,Tin PM2.5,CHTS,214
FilterBased,ChemSpecPM25,Strontium PM2.5,CHTS,214
FilterBased,ChemSpecPM25,Rubidium PM2.5,CHTS,214
FilterBased,ChemSpecPM25,Calcium PM2.5,CHTS,214
FilterBased,ChemSpecPM25,Potassium PM2.5,CHTS,214
FilterBased,ChemSpecPM25,Chlorine PM2.5,CHTS,214
FilterBased,ChemSpecPM25,Sulfur PM2.5,CHTS,214
FilterBased,ChemSpecPM25,Sodium PM2.5,CHTS,214
FilterBased,ChemSpecPM25,EC PM2.5,CHTS,206
FilterBased,ChemSpecPM25,OC PM2.5,CHTS,206
FilterBased,ChemSpecPM25,OM PM2.5,CHTS,200
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,CHTS,193
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,CHTS,187
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,CHTS,178
FilterBased,ChemSpecPM25,Phosphorus PM2.5,CHTS,137
FilterBased,ChemSpecPM25,Barium PM2.5,CHTS,137
FilterBased,ChemSpecPM25,Lithium PM2.5,CHTS,137
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,CLST,299
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,CLST,248
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,CLST,247
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,CLST,246
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,CLST,241
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,CLST,241
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,CLST,226
FilterBased,ChemSpecPM25,Filter PM2.5 mass,CLST,191
FilterBased,ChemSpecPM25,Strontium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Copper PM2.5,CLST,163
FilterBased,ChemSpecPM25,Magnesium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Manganese PM2.5,CLST,163
FilterBased,ChemSpecPM25,Nickel PM2.5,CLST,163
FilterBased,ChemSpecPM25,Antimony PM2.5,CLST,163
FilterBased,ChemSpecPM25,Rubidium PM2.5,CLST,163
FilterBased,ChemSpecPM25,BC PM2.5,CLST,163
FilterBased,ChemSpecPM25,Cadmium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Selenium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Tin PM2.5,CLST,163
FilterBased,ChemSpecPM25,Cobalt PM2.5,CLST,163
FilterBased,ChemSpecPM25,EC PM2.5,CLST,163
FilterBased,ChemSpecPM25,OC PM2.5,CLST,163
FilterBased,ChemSpecPM25,Chromium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Cerium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Arsenic PM2.5,CLST,163
FilterBased,ChemSpecPM25,Lead PM2.5,CLST,163
FilterBased,ChemSpecPM25,Sodium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Aluminum PM2.5,CLST,163
FilterBased,ChemSpecPM25,Silicon PM2.5,CLST,163
FilterBased,ChemSpecPM25,Sulfur PM2.5,CLST,163
FilterBased,ChemSpecPM25,Chlorine PM2.5,CLST,163
FilterBased,ChemSpecPM25,Potassium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Calcium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Titanium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Vanadium PM2.5,CLST,163
FilterBased,ChemSpecPM25,Iron PM2.5,CLST,163
FilterBased,ChemSpecPM25,Zinc PM2.5,CLST,163
FilterBased,ChemSpecPM25,OM PM2.5,CLST,159
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,CLST,114
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,CLST,8
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,CLST,7
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,CLTA,124
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,CLTA,119
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,CLTA,103
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,CLTA,102
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,CLTA,102
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,CLTA,99
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,CLTA,96
FilterBased,ChemSpecPM25,Filter PM2.5 mass,CLTA,94
FilterBased,ChemSpecPM25,Strontium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Magnesium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Manganese PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Nickel PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Antimony PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Rubidium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,BC PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Cadmium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Selenium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Tin PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Chromium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,EC PM2.5,CLTA,80
FilterBased,ChemSpecPM25,OC PM2.5,CLTA,80
FilterBased,ChemSpecPM25,OM PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Copper PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Lead PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Cobalt PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Arsenic PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Sodium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Aluminum PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Silicon PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Sulfur PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Chlorine PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Potassium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Calcium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Titanium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Vanadium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Iron PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Zinc PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Cerium PM2.5,CLTA,80
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,CLTA,75
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,CLTA,6
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,CLTA,6
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,ETAD,282
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,ETAD,279
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,ETAD,276
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,ETAD,271
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,ETAD,268
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,ETAD,268
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,ETAD,261
FilterBased,ChemSpecPM25,Filter PM2.5 mass,ETAD,246
FilterBased,ChemSpecPM25,Cadmium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Magnesium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Manganese PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Nickel PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Antimony PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Rubidium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Strontium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,EC PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Selenium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Tin PM2.5,ETAD,246
FilterBased,ChemSpecPM25,BC PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Chromium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,OC PM2.5,ETAD,246
FilterBased,ChemSpecPM25,OM PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Copper PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Cerium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Cobalt PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Arsenic PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Sodium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Aluminum PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Silicon PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Sulfur PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Chlorine PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Potassium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Calcium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Titanium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Vanadium PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Iron PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Zinc PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Lead PM2.5,ETAD,246
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,ETAD,214
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,ETAD,24
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,ETAD,2
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,ETBI,60
FilterBased,ChemSpecPM25,Filter PM2.5 mass,ETBI,55
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,ETBI,55
FilterBased,ChemSpecPM25,Rubidium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Cobalt PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Chromium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Copper PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Magnesium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Manganese PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Nickel PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Antimony PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Strontium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Lead PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Cadmium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Selenium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Tin PM2.5,ETBI,34
FilterBased,ChemSpecPM25,BC PM2.5,ETBI,34
FilterBased,ChemSpecPM25,EC PM2.5,ETBI,34
FilterBased,ChemSpecPM25,OC PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Arsenic PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Zinc PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Cerium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Potassium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Sodium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Aluminum PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Sulfur PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Chlorine PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Silicon PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Calcium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Titanium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Vanadium PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Iron PM2.5,ETBI,34
FilterBased,ChemSpecPM25,OM PM2.5,ETBI,34
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,ETBI,27
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,ETBI,27
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,ETBI,27
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,ETBI,26
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,ETBI,25
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,ETBI,19
FilterBased,ChemSpecPM25,Filter PM2.5 mass,IDBD,189
FilterBased,ChemSpecPM25,Selenium PM2.5,IDBD,168
FilterBased,ChemSpecPM25,BC PM2.5,IDBD,116
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,IDBD,110
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,IDBD,110
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,IDBD,108
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,IDBD,108
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,IDBD,108
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,IDBD,108
FilterBased,ChemSpecPM25,Arsenic PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Lead PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Cerium PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Antimony PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Cadmium PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Aluminum PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Zinc PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Copper PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Nickel PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Cobalt PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Iron PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Manganese PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Chromium PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Vanadium PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Titanium PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Magnesium PM2.5,IDBD,106
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,IDBD,104
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,IDBD,101
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,IDBD,79
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,IDBD,72
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,IDBD,72
FilterBased,ChemSpecPM25,Phosphorus PM2.5,IDBD,62
FilterBased,ChemSpecPM25,Lithium PM2.5,IDBD,62
FilterBased,ChemSpecPM25,Barium PM2.5,IDBD,62
