site,population,scheme,evaluated_filters,evaluated_blocks,nonempty_blocks,unavailable_nonempty_blocks,intercept_better_blocks,largest_test_block,largest_test_block_n,largest_test_block_fraction,weighting,median_mean_signed_error,median_mae,median_rmse,median_nonpositive_prediction_n,proportional_mean_signed_error,proportional_mae,proportional_rmse,proportional_nonpositive_prediction_n,ols_mean_signed_error,ols_mae,ols_rmse,ols_nonpositive_prediction_n,delta_mae_proportional_minus_ols,intercept_mae_improvement_pct
Beijing,mdl_5x,later_period,20,6,8,2,3,2024Q1,7,0.35,equal_quarter,3.1882661316865093,4.953451057361111,5.776962774065558,0,0.473069953482878,4.266778691399587,5.197639429826714,0,1.5182126208888338,4.37539107633106,5.0112476858788755,0,-0.1086123849314733,-2.545535936757158
Delhi,diagnostic,leave_quarter_out,62,5,5,0,3,2024Q2,26,0.41935483870967744,equal_filter,-4.788562229887096,28.88950062817742,33.25611481649845,0,-7.433513329373594,11.844283736541952,18.51915208155455,2,-1.7787905312651473,14.533532348333708,17.935566127934905,1,-2.689248611791756,-22.70503368215415
Delhi,diagnostic,leave_quarter_out,62,5,5,0,3,2024Q2,26,0.41935483870967744,equal_quarter,2.8448456108789832,27.960291376696016,31.346365508619666,0,-4.34233679480068,10.43828424333069,18.51822409337008,2,2.150791224630532,13.182337968132433,17.111923998334994,1,-2.744053724801743,-26.288359857176676
Delhi,diagnostic,later_period,38,3,5,2,2,2024Q2,26,0.6842105263157895,equal_filter,-29.711419194342103,31.149934068815785,36.910632107936,0,-15.981681769392672,16.81877112506421,22.43153688653328,2,-15.29833755074531,15.934420943249956,20.741355437811215,1,0.8843501818142538,5.258114134726224
Delhi,diagnostic,later_period,38,3,5,2,2,2024Q2,26,0.6842105263157895,equal_quarter,-26.028673995139197,28.740565171139195,34.490262614799164,0,-13.168071801995106,14.647226022260112,21.80066684036167,2,-13.625968478524976,14.222668744904377,20.507511925923136,1,0.4245572773557349,2.8985507338421233
Delhi,ratio_baseline,leave_quarter_out,56,5,5,0,2,2024Q2,25,0.44642857142857145,equal_filter,-6.393456164624999,27.58539493091072,32.154967206404244,0,-4.9995394612841215,10.458326203546696,15.376036330299325,0,-1.6961120647158459,12.288689641189793,15.370252967608236,0,-1.830363437643097,-17.501495000436805
Delhi,ratio_baseline,leave_quarter_out,56,5,5,0,2,2024Q2,25,0.44642857142857145,equal_quarter,3.8825172181257175,27.090772048280957,30.288544563687363,0,-0.8628521532050002,7.794821452389071,12.570842496745545,0,3.4014756514869036,9.875077472047646,12.703969013412024,0,-2.0802560196585755,-26.68766734895497
Delhi,ratio_baseline,later_period,36,3,5,2,3,2024Q2,25,0.6944444444444444,equal_filter,-28.601299797638887,30.77795560736112,36.37000305707742,0,-11.417285800172717,13.184350338030416,17.64875223425055,0,-11.0989381243807,12.744304093982246,16.76129001621661,0,0.4400462440481707,3.3376407086123314
Delhi,ratio_baseline,later_period,36,3,5,2,3,2024Q2,25,0.6944444444444444,equal_quarter,-23.656570957923808,28.544525611890474,33.80211457235493,0,-6.581908868857791,9.50166634320739,13.636291394064806,0,-6.523225856376634,9.069612852197144,12.747320996869522,0,0.4320534910102456,4.547133896351925
Delhi,mdl_1_5x,leave_quarter_out,53,5,5,0,3,2024Q2,24,0.4528301886792453,equal_filter,-7.280124412113208,27.11859744656603,31.85015226714689,0,-5.1052500037420145,10.771818755297867,15.700615961173174,0,-1.5273765529127463,12.820482246669544,15.81918523562739,0,-2.048663491371677,-19.018733399725
