"Site","Latitude","Longitude","Barcode","FilterId","SampleDate","FilterType","LotId","AnalysisDate","AnalysisTime","CalibrationSetId","DepositArea_cm2","Volume_m3","Parameter","MassLoading_ug","Concentration_ug_m3","MDL_ug_m3","Uncertainty_ug_m3","FilterComments"
"USPA",34.199433,-118.17317,"206049","USPA-0144-8",2022-08-30,"PM2.5","251","2022-10-26","10:18:37","PF",3.53,7.271644,"carboxylicCOOH",5.21286434695539,0.716875626330908,,,"gridded"
"USPA",34.199433,-118.17317,"206049","USPA-0144-8",2022-08-30,"PM2.5","251","2022-10-26","10:18:37","PF",3.53,7.271644,"OM",32.5024013682726,4.46974595679775,,,"gridded"
"USPA",34.199433,-118.17317,"206037","USPA-0135-7",,"FB","251","2022-10-26","08:56:43","11",3.53,,"EC_ftir",1.94777835999583,,,,
"USPA",34.199433,-118.17317,"206037","USPA-0135-7",,"FB","251","2022-10-26","08:56:43","12",3.53,,"OC_ftir",4.88029954881146,,,,
"USPA",34.199433,-118.17317,"206048","USPA-0143-7",,"FB","251","2022-10-26","10:13:16","11",3.53,,"EC_ftir",2.06053159476236,,,,
"USPA",34.199433,-118.17317,"206048","USPA-0143-7",,"FB","251","2022-10-26","10:13:16","12",3.53,,"OC_ftir",4.25954577596388,,,,
"USPA",34.199433,-118.17317,"206037","USPA-0135-7",,"FB","251","2022-10-26","08:56:43","PF",3.53,,"alcoholCOH",0,,,,
"USPA",34.199433,-118.17317,"206037","USPA-0135-7",,"FB","251","2022-10-26","08:56:43","PF",3.53,,"alkaneCH",0,,,,
"USPA",34.199433,-118.17317,"206037","USPA-0135-7",,"FB","251","2022-10-26","08:56:43","PF",3.53,,"naCO",0.104398585065492,,,,
"USPA",34.199433,-118.17317,"206037","USPA-0135-7",,"FB","251","2022-10-26","08:56:43","PF",3.53,,"carboxylicCOOH",0,,,,
"USPA",34.199433,-118.17317,"206037","USPA-0135-7",,"FB","251","2022-10-26","08:56:43","PF",3.53,,"OM",0.104398585065492,,,,
"USPA",34.199433,-118.17317,"206048","USPA-0143-7",,"FB","251","2022-10-26","10:13:16","PF",3.53,,"alcoholCOH",0,,,,
"USPA",34.199433,-118.17317,"206048","USPA-0143-7",,"FB","251","2022-10-26","10:13:16","PF",3.53,,"alkaneCH",0,,,,
"USPA",34.199433,-118.17317,"206048","USPA-0143-7",,"FB","251","2022-10-26","10:13:16","PF",3.53,,"naCO",0.0849099839065866,,,,
"USPA",34.199433,-118.17317,"206048","USPA-0143-7",,"FB","251","2022-10-26","10:13:16","PF",3.53,,"carboxylicCOOH",0,,,,
"USPA",34.199433,-118.17317,"206048","USPA-0143-7",,"FB","251","2022-10-26","10:13:16","PF",3.53,,"OM",0.0849099839065866,,,,
"USPA",34.199433,-118.17317,"206133","USPA-0145-1",2022-09-02,"PM2.5","251","2022-12-05","14:59:15","11",3.53,7.2,"EC_ftir",4.39900649219975,0.610973123916632,0.413856645997121,,
"USPA",34.199433,-118.17317,"206133","USPA-0145-1",2022-09-02,"PM2.5","251","2022-12-05","14:59:15","12",3.53,7.2,"OC_ftir",25.2281908514807,3.50391539603899,0.871064091086527,,
"USPA",34.199433,-118.17317,"206133","USPA-0145-1",2022-09-02,"PM2.5","251","2022-12-05","14:59:15","PF",3.53,7.2,"alcoholCOH",12.8190818216814,1.78042803078908,,,
"USPA",34.199433,-118.17317,"206133","USPA-0145-1",2022-09-02,"PM2.5","251","2022-12-05","14:59:15","PF",3.53,7.2,"alkaneCH",11.1850827885101,1.55348372062641,,,
"USPA",34.199433,-118.17317,"206133","USPA-0145-1",2022-09-02,"PM2.5","251","2022-12-05","14:59:15","PF",3.53,7.2,"naCO",7.95852778128743,1.10535108073437,,,
"USPA",34.199433,-118.17317,"206133","USPA-0145-1",2022-09-02,"PM2.5","251","2022-12-05","14:59:15","PF",3.53,7.2,"carboxylicCOOH",6.22225811748071,0.864202516316766,,,
"USPA",34.199433,-118.17317,"206133","USPA-0145-1",2022-09-02,"PM2.5","251","2022-12-05","14:59:15","PF",3.53,7.2,"OM",38.1849505089596,5.30346534846662,,,
"USPA",34.199433,-118.17317,"206134","USPA-0146-2",2022-09-05,"PM2.5","251","2022-12-05","15:10:00","11",3.53,7.2,"EC_ftir",3.45662857655021,0.480087302298641,0.413856645997121,,
"USPA",34.199433,-118.17317,"206134","USPA-0146-2",2022-09-05,"PM2.5","251","2022-12-05","15:10:00","12",3.53,7.2,"OC_ftir",21.0225393345518,2.91979712979886,0.871064091086527,,
"USPA",34.199433,-118.17317,"206134","USPA-0146-2",2022-09-05,"PM2.5","251","2022-12-05","15:10:00","PF",3.53,7.2,"alcoholCOH",6.98033884825878,0.969491506702609,,,
"USPA",34.199433,-118.17317,"206134","USPA-0146-2",2022-09-05,"PM2.5","251","2022-12-05","15:10:00","PF",3.53,7.2,"alkaneCH",7.12229353293723,0.98920743513017,,,
"USPA",34.199433,-118.17317,"206134","USPA-0146-2",2022-09-05,"PM2.5","251","2022-12-05","15:10:00","PF",3.53,7.2,"naCO",6.28240900600714,0.87255680638988,,,
"USPA",34.199433,-118.17317,"206134","USPA-0146-2",2022-09-05,"PM2.5","251","2022-12-05","15:10:00","PF",3.53,7.2,"carboxylicCOOH",2.38894873886434,0.331798435953381,,,
"USPA",34.199433,-118.17317,"206134","USPA-0146-2",2022-09-05,"PM2.5","251","2022-12-05","15:10:00","PF",3.53,7.2,"OM",22.7739901260675,3.16305418417604,,,
"USPA",34.199433,-118.17317,"206135","USPA-0147-3",2022-09-08,"PM2.5","251","2022-12-05","15:17:21","11",3.53,7.2,"EC_ftir",2.64621400111988,0.36752972237776,0.413856645997121,,
"USPA",34.199433,-118.17317,"206135","USPA-0147-3",2022-09-08,"PM2.5","251","2022-12-05","15:17:21","12",3.53,7.2,"OC_ftir",15.7831879884001,2.19210944283335,0.871064091086527,,
"USPA",34.199433,-118.17317,"206135","USPA-0147-3",2022-09-08,"PM2.5","251","2022-12-05","15:17:21","PF",3.53,7.2,"alcoholCOH",6.52159062486751,0.905776475676044,,,
"USPA",34.199433,-118.17317,"206135","USPA-0147-3",2022-09-08,"PM2.5","251","2022-12-05","15:17:21","PF",3.53,7.2,"alkaneCH",4.42595780111537,0.614716361266023,,,
"USPA",34.199433,-118.17317,"206135","USPA-0147-3",2022-09-08,"PM2.5","251","2022-12-05","15:17:21","PF",3.53,7.2,"naCO",4.95045027283719,0.687562537894054,,,
"USPA",34.199433,-118.17317,"206135","USPA-0147-3",2022-09-08,"PM2.5","251","2022-12-05","15:17:21","PF",3.53,7.2,"carboxylicCOOH",2.0205328605837,0.280629563969958,,,
"USPA",34.199433,-118.17317,"206135","USPA-0147-3",2022-09-08,"PM2.5","251","2022-12-05","15:17:21","PF",3.53,7.2,"OM",17.9185315594038,2.48868493880608,,,
"USPA",34.199433,-118.17317,"206137","USPA-0148-4",2022-09-11,"PM2.5","251","2022-12-05","15:23:31","11",3.53,7.2,"EC_ftir",2.04225248617389,0.283646178635263,0.413856645997121,,
"USPA",34.199433,-118.17317,"206137","USPA-0148-4",2022-09-11,"PM2.5","251","2022-12-05","15:23:31","12",3.53,7.2,"OC_ftir",11.6154038304751,1.61325053201044,0.871064091086527,,
"USPA",34.199433,-118.17317,"206137","USPA-0148-4",2022-09-11,"PM2.5","251","2022-12-05","15:23:31","PF",3.53,7.2,"alcoholCOH",2.19006151102807,0.304175209865009,,,
"USPA",34.199433,-118.17317,"206137","USPA-0148-4",2022-09-11,"PM2.5","251","2022-12-05","15:23:31","PF",3.53,7.2,"alkaneCH",3.71694800049725,0.516242777846841,,,
"USPA",34.199433,-118.17317,"206137","USPA-0148-4",2022-09-11,"PM2.5","251","2022-12-05","15:23:31","PF",3.53,7.2,"naCO",2.9623131746527,0.411432385368431,,,
"USPA",34.199433,-118.17317,"206137","USPA-0148-4",2022-09-11,"PM2.5","251","2022-12-05","15:23:31","PF",3.53,7.2,"carboxylicCOOH",0.195980874369381,0.0272195658846363,,,
"USPA",34.199433,-118.17317,"206137","USPA-0148-4",2022-09-11,"PM2.5","251","2022-12-05","15:23:31","PF",3.53,7.2,"OM",9.0653035605474,1.25906993896492,,,
"USPA",34.199433,-118.17317,"206138","USPA-0149-5",2022-09-14,"PM2.5","251","2022-12-05","15:29:30","11",3.53,7.2,"EC_ftir",1.8648556058466,0.25900772303425,0.413856645997121,,
"USPA",34.199433,-118.17317,"206138","USPA-0149-5",2022-09-14,"PM2.5","251","2022-12-05","15:29:30","12",3.53,7.2,"OC_ftir",12.9500282136892,1.79861502967905,0.871064091086527,,
"USPA",34.199433,-118.17317,"206138","USPA-0149-5",2022-09-14,"PM2.5","251","2022-12-05","15:29:30","PF",3.53,7.2,"alcoholCOH",5.03564641226239,0.699395335036443,,,
"USPA",34.199433,-118.17317,"206138","USPA-0149-5",2022-09-14,"PM2.5","251","2022-12-05","15:29:30","PF",3.53,7.2,"alkaneCH",4.35013079198322,0.604184832219892,,,
"USPA",34.199433,-118.17317,"206138","USPA-0149-5",2022-09-14,"PM2.5","251","2022-12-05","15:29:30","PF",3.53,7.2,"naCO",3.0319305012841,0.421101458511681,,,
"USPA",34.199433,-118.17317,"206138","USPA-0149-5",2022-09-14,"PM2.5","251","2022-12-05","15:29:30","PF",3.53,7.2,"carboxylicCOOH",2.55605525779612,0.355007674693906,,,
"USPA",34.199433,-118.17317,"206138","USPA-0149-5",2022-09-14,"PM2.5","251","2022-12-05","15:29:30","PF",3.53,7.2,"OM",14.9737629633258,2.07968930046192,,,
"USPA",34.199433,-118.17317,"206139","USPA-0150-6",2022-09-17,"PM2.5","251","2022-12-05","15:34:43","11",3.53,7.2,"EC_ftir",2.66428673495429,0.370039824299206,0.413856645997121,,
"USPA",34.199433,-118.17317,"206139","USPA-0150-6",2022-09-17,"PM2.5","251","2022-12-05","15:34:43","12",3.53,7.2,"OC_ftir",18.1051234718172,2.51460048219683,0.871064091086527,,
"USPA",34.199433,-118.17317,"206139","USPA-0150-6",2022-09-17,"PM2.5","251","2022-12-05","15:34:43","PF",3.53,7.2,"alcoholCOH",4.78657924122618,0.664802672392524,,,
"USPA",34.199433,-118.17317,"206139","USPA-0150-6",2022-09-17,"PM2.5","251","2022-12-05","15:34:43","PF",3.53,7.2,"alkaneCH",12.2860105075735,1.7063903482741,,,
"USPA",34.199433,-118.17317,"206139","USPA-0150-6",2022-09-17,"PM2.5","251","2022-12-05","15:34:43","PF",3.53,7.2,"naCO",4.93709961014561,0.68570827918689,,,
"USPA",34.199433,-118.17317,"206139","USPA-0150-6",2022-09-17,"PM2.5","251","2022-12-05","15:34:43","PF",3.53,7.2,"carboxylicCOOH",7.23555551791844,1.00493826637756,,,
"USPA",34.199433,-118.17317,"206139","USPA-0150-6",2022-09-17,"PM2.5","251","2022-12-05","15:34:43","PF",3.53,7.2,"OM",29.2452448768637,4.06183956623108,,,
"USPA",34.199433,-118.17317,"206141","USPA-0152-8",2022-09-20,"PM2.5","251","2022-12-05","15:45:48","11",3.53,7.27,"EC_ftir",1.51231807277814,0.208021743160679,0.409871781455195,,
"USPA",34.199433,-118.17317,"206141","USPA-0152-8",2022-09-20,"PM2.5","251","2022-12-05","15:45:48","12",3.53,7.27,"OC_ftir",6.85646609917113,0.943117757795203,0.862676954033424,,
"USPA",34.199433,-118.17317,"206141","USPA-0152-8",2022-09-20,"PM2.5","251","2022-12-05","15:45:48","PF",3.53,7.27,"alcoholCOH",2.47598527280516,0.340575690894795,,,
"USPA",34.199433,-118.17317,"206141","USPA-0152-8",2022-09-20,"PM2.5","251","2022-12-05","15:45:48","PF",3.53,7.27,"alkaneCH",1.40250171425127,0.192916329333049,,,
"USPA",34.199433,-118.17317,"206141","USPA-0152-8",2022-09-20,"PM2.5","251","2022-12-05","15:45:48","PF",3.53,7.27,"naCO",1.34504302403432,0.18501279560307,,,
"USPA",34.199433,-118.17317,"206141","USPA-0152-8",2022-09-20,"PM2.5","251","2022-12-05","15:45:48","PF",3.53,7.27,"carboxylicCOOH",0,0,,,
"USPA",34.199433,-118.17317,"206141","USPA-0152-8",2022-09-20,"PM2.5","251","2022-12-05","15:45:48","PF",3.53,7.27,"OM",5.22353001109075,0.718504815830915,,,
"USPA",34.199433,-118.17317,"206142","USPA-0153-1",2022-09-23,"PM2.5","251","2022-12-05","15:51:22","11",3.53,7.2,"EC_ftir",2.76263347559255,0.383699093832299,0.413856645997121,,
"USPA",34.199433,-118.17317,"206142","USPA-0153-1",2022-09-23,"PM2.5","251","2022-12-05","15:51:22","12",3.53,7.2,"OC_ftir",14.1788298469999,1.96928192319442,0.871064091086527,,
"USPA",34.199433,-118.17317,"206142","USPA-0153-1",2022-09-23,"PM2.5","251","2022-12-05","15:51:22","PF",3.53,7.2,"alcoholCOH",4.41822585740681,0.613642480195391,,,
"USPA",34.199433,-118.17317,"206142","USPA-0153-1",2022-09-23,"PM2.5","251","2022-12-05","15:51:22","PF",3.53,7.2,"alkaneCH",5.89673056142575,0.818990355753576,,,
"USPA",34.199433,-118.17317,"206142","USPA-0153-1",2022-09-23,"PM2.5","251","2022-12-05","15:51:22","PF",3.53,7.2,"naCO",3.99276064014293,0.55455008890874,,,
"USPA",34.199433,-118.17317,"206142","USPA-0153-1",2022-09-23,"PM2.5","251","2022-12-05","15:51:22","PF",3.53,7.2,"carboxylicCOOH",0.241139894917275,0.0334916520718438,,,
"USPA",34.199433,-118.17317,"206142","USPA-0153-1",2022-09-23,"PM2.5","251","2022-12-05","15:51:22","PF",3.53,7.2,"OM",14.5488569538928,2.02067457692955,,,
"USPA",34.199433,-118.17317,"206143","USPA-0154-2",2022-09-26,"PM2.5","251","2022-12-05","15:58:03","11",3.53,7.2,"EC_ftir",3.80927552596523,0.529066045272949,0.413856645997121,,
"USPA",34.199433,-118.17317,"206143","USPA-0154-2",2022-09-26,"PM2.5","251","2022-12-05","15:58:03","12",3.53,7.2,"OC_ftir",17.0292771953229,2.36517738823929,0.871064091086527,,
"USPA",34.199433,-118.17317,"206143","USPA-0154-2",2022-09-26,"PM2.5","251","2022-12-05","15:58:03","PF",3.53,7.2,"alcoholCOH",6.28047714881173,0.872288492890519,,,
"USPA",34.199433,-118.17317,"206143","USPA-0154-2",2022-09-26,"PM2.5","251","2022-12-05","15:58:03","PF",3.53,7.2,"alkaneCH",5.80748050813913,0.806594515019324,,,
"USPA",34.199433,-118.17317,"206143","USPA-0154-2",2022-09-26,"PM2.5","251","2022-12-05","15:58:03","PF",3.53,7.2,"naCO",4.29227918964944,0.596149887451312,,,
"USPA",34.199433,-118.17317,"206143","USPA-0154-2",2022-09-26,"PM2.5","251","2022-12-05","15:58:03","PF",3.53,7.2,"carboxylicCOOH",2.41497756678621,0.335413550942529,,,
"USPA",34.199433,-118.17317,"206143","USPA-0154-2",2022-09-26,"PM2.5","251","2022-12-05","15:58:03","PF",3.53,7.2,"OM",18.7952144133865,2.61044644630368,,,
"USPA",34.199433,-118.17317,"206144","USPA-0155-3",2022-09-29,"PM2.5","251","2022-12-05","16:03:35","11",3.53,7.2,"EC_ftir",5.74918116256242,0.798497383689225,0.413856645997121,,
"USPA",34.199433,-118.17317,"206144","USPA-0155-3",2022-09-29,"PM2.5","251","2022-12-05","16:03:35","12",3.53,7.2,"OC_ftir",17.6079152837686,2.44554378941231,0.871064091086527,,
"USPA",34.199433,-118.17317,"206144","USPA-0155-3",2022-09-29,"PM2.5","251","2022-12-05","16:03:35","PF",3.53,7.2,"alcoholCOH",3.97737791152012,0.55241359882224,,,
"USPA",34.199433,-118.17317,"206144","USPA-0155-3",2022-09-29,"PM2.5","251","2022-12-05","16:03:35","PF",3.53,7.2,"alkaneCH",22.8142879174799,3.16865109964999,,,
"USPA",34.199433,-118.17317,"206144","USPA-0155-3",2022-09-29,"PM2.5","251","2022-12-05","16:03:35","PF",3.53,7.2,"naCO",1.78250519202643,0.247570165559226,,,
"USPA",34.199433,-118.17317,"206144","USPA-0155-3",2022-09-29,"PM2.5","251","2022-12-05","16:03:35","PF",3.53,7.2,"carboxylicCOOH",12.7703105196225,1.77365423883646,,,
"USPA",34.199433,-118.17317,"206144","USPA-0155-3",2022-09-29,"PM2.5","251","2022-12-05","16:03:35","PF",3.53,7.2,"OM",41.344481540649,5.74228910286791,,,
"USPA",34.199433,-118.17317,"206145","USPA-0156-4",2022-10-02,"PM2.5","251","2022-12-05","16:11:10","11",3.53,7.2,"EC_ftir",3.06782644963063,0.426087006893143,0.413856645997121,,
"USPA",34.199433,-118.17317,"206145","USPA-0156-4",2022-10-02,"PM2.5","251","2022-12-05","16:11:10","12",3.53,7.2,"OC_ftir",14.9261699634172,2.07307916158572,0.871064091086527,,
"USPA",34.199433,-118.17317,"206145","USPA-0156-4",2022-10-02,"PM2.5","251","2022-12-05","16:11:10","PF",3.53,7.2,"alcoholCOH",2.49860371942583,0.347028294364699,,,
"USPA",34.199433,-118.17317,"206145","USPA-0156-4",2022-10-02,"PM2.5","251","2022-12-05","16:11:10","PF",3.53,7.2,"alkaneCH",13.3775989487857,1.85799985399801,,,
"USPA",34.199433,-118.17317,"206145","USPA-0156-4",2022-10-02,"PM2.5","251","2022-12-05","16:11:10","PF",3.53,7.2,"naCO",2.92897908393751,0.406802650546876,,,
"USPA",34.199433,-118.17317,"206145","USPA-0156-4",2022-10-02,"PM2.5","251","2022-12-05","16:11:10","PF",3.53,7.2,"carboxylicCOOH",6.46334363377522,0.897686615802113,,,
"USPA",34.199433,-118.17317,"206145","USPA-0156-4",2022-10-02,"PM2.5","251","2022-12-05","16:11:10","PF",3.53,7.2,"OM",25.2685253859242,3.5095174147117,,,
"USPA",34.199433,-118.17317,"206732","USPA-0157-5",2022-10-05,"PM2.5","251","2022-12-05","16:22:35","11",3.53,7.2,"EC_ftir",6.46367679576322,0.897732888300447,0.413856645997121,,
"USPA",34.199433,-118.17317,"206732","USPA-0157-5",2022-10-05,"PM2.5","251","2022-12-05","16:22:35","12",3.53,7.2,"OC_ftir",25.2892159901055,3.51239110973688,0.871064091086527,,
"USPA",34.199433,-118.17317,"206732","USPA-0157-5",2022-10-05,"PM2.5","251","2022-12-05","16:22:35","PF",3.53,7.2,"alcoholCOH",13.2287244132757,1.83732283517718,,,
"USPA",34.199433,-118.17317,"206732","USPA-0157-5",2022-10-05,"PM2.5","251","2022-12-05","16:22:35","PF",3.53,7.2,"alkaneCH",38.7742160427737,5.38530778371857,,,
"USPA",34.199433,-118.17317,"206732","USPA-0157-5",2022-10-05,"PM2.5","251","2022-12-05","16:22:35","PF",3.53,7.2,"naCO",0,0,,,
"USPA",34.199433,-118.17317,"206732","USPA-0157-5",2022-10-05,"PM2.5","251","2022-12-05","16:22:35","PF",3.53,7.2,"carboxylicCOOH",28.8683724945936,4.00949617980467,,,
"USPA",34.199433,-118.17317,"206732","USPA-0157-5",2022-10-05,"PM2.5","251","2022-12-05","16:22:35","PF",3.53,7.2,"OM",80.871312950643,11.2321267987004,,,
"USPA",34.199433,-118.17317,"206149","USPA-0158-6",2022-10-08,"PM2.5","251","2022-12-05","16:28:22","11",3.53,7.2,"EC_ftir",7.31605122295869,1.01611822541093,0.413856645997121,,
"USPA",34.199433,-118.17317,"206149","USPA-0158-6",2022-10-08,"PM2.5","251","2022-12-05","16:28:22","12",3.53,7.2,"OC_ftir",24.3021787908418,3.37530260983914,0.871064091086527,,
"USPA",34.199433,-118.17317,"206149","USPA-0158-6",2022-10-08,"PM2.5","251","2022-12-05","16:28:22","PF",3.53,7.2,"alcoholCOH",3.18647922676903,0.442566559273477,,,
"USPA",34.199433,-118.17317,"206149","USPA-0158-6",2022-10-08,"PM2.5","251","2022-12-05","16:28:22","PF",3.53,7.2,"alkaneCH",29.9733590833541,4.16296653935473,,,
"USPA",34.199433,-118.17317,"206149","USPA-0158-6",2022-10-08,"PM2.5","251","2022-12-05","16:28:22","PF",3.53,7.2,"naCO",2.6421843212613,0.366970044619625,,,
"USPA",34.199433,-118.17317,"206149","USPA-0158-6",2022-10-08,"PM2.5","251","2022-12-05","16:28:22","PF",3.53,7.2,"carboxylicCOOH",17.029885444135,2.36526186724097,,,
"USPA",34.199433,-118.17317,"206149","USPA-0158-6",2022-10-08,"PM2.5","251","2022-12-05","16:28:22","PF",3.53,7.2,"OM",52.8319080755194,7.3377650104888,,,
"USPA",34.199433,-118.17317,"206151","USPA-0160-8",2022-10-11,"PM2.5","251","2022-12-05","16:43:14","11",3.53,7.2,"EC_ftir",4.33373528179093,0.601907678026518,0.413856645997121,,
"USPA",34.199433,-118.17317,"206151","USPA-0160-8",2022-10-11,"PM2.5","251","2022-12-05","16:43:14","12",3.53,7.2,"OC_ftir",14.0111662791748,1.94599531655205,0.871064091086527,,
"USPA",34.199433,-118.17317,"206151","USPA-0160-8",2022-10-11,"PM2.5","251","2022-12-05","16:43:14","PF",3.53,7.2,"alcoholCOH",18.5864333295607,2.5814490735501,,,
"USPA",34.199433,-118.17317,"206151","USPA-0160-8",2022-10-11,"PM2.5","251","2022-12-05","16:43:14","PF",3.53,7.2,"alkaneCH",49.664272867347,6.89781567602042,,,
"USPA",34.199433,-118.17317,"206151","USPA-0160-8",2022-10-11,"PM2.5","251","2022-12-05","16:43:14","PF",3.53,7.2,"naCO",0,0,,,
"USPA",34.199433,-118.17317,"206151","USPA-0160-8",2022-10-11,"PM2.5","251","2022-12-05","16:43:14","PF",3.53,7.2,"carboxylicCOOH",39.2111144870055,5.4459881231952,,,
"USPA",34.199433,-118.17317,"206151","USPA-0160-8",2022-10-11,"PM2.5","251","2022-12-05","16:43:14","PF",3.53,7.2,"OM",107.461820683913,14.9252528727657,,,
"USPA",34.199433,-118.17317,"206140","USPA-0151-7",,"FB","251","2022-12-05","15:40:11","11",3.53,,"EC_ftir",-0.49546252288045,,,,
"USPA",34.199433,-118.17317,"206140","USPA-0151-7",,"FB","251","2022-12-05","15:40:11","12",3.53,,"OC_ftir",4.71641442142733,,,,
"USPA",34.199433,-118.17317,"206150","USPA-0159-7",,"FB","251","2022-12-05","16:38:01","11",3.53,,"EC_ftir",-0.158663960447402,,,,
"USPA",34.199433,-118.17317,"206150","USPA-0159-7",,"FB","251","2022-12-05","16:38:01","12",3.53,,"OC_ftir",3.54702772967767,,,,
"USPA",34.199433,-118.17317,"206140","USPA-0151-7",,"FB","251","2022-12-05","15:40:11","PF",3.53,,"alcoholCOH",0,,,,
"USPA",34.199433,-118.17317,"206140","USPA-0151-7",,"FB","251","2022-12-05","15:40:11","PF",3.53,,"alkaneCH",0,,,,
"USPA",34.199433,-118.17317,"206140","USPA-0151-7",,"FB","251","2022-12-05","15:40:11","PF",3.53,,"naCO",0.171695717630942,,,,
"USPA",34.199433,-118.17317,"206140","USPA-0151-7",,"FB","251","2022-12-05","15:40:11","PF",3.53,,"carboxylicCOOH",0,,,,
"USPA",34.199433,-118.17317,"206140","USPA-0151-7",,"FB","251","2022-12-05","15:40:11","PF",3.53,,"OM",0.171695717630942,,,,
"USPA",34.199433,-118.17317,"206150","USPA-0159-7",,"FB","251","2022-12-05","16:38:01","PF",3.53,,"alcoholCOH",0,,,,
"USPA",34.199433,-118.17317,"206150","USPA-0159-7",,"FB","251","2022-12-05","16:38:01","PF",3.53,,"alkaneCH",0,,,,
"USPA",34.199433,-118.17317,"206150","USPA-0159-7",,"FB","251","2022-12-05","16:38:01","PF",3.53,,"naCO",0.166879478973182,,,,
"USPA",34.199433,-118.17317,"206150","USPA-0159-7",,"FB","251","2022-12-05","16:38:01","PF",3.53,,"carboxylicCOOH",0,,,,
"USPA",34.199433,-118.17317,"206150","USPA-0159-7",,"FB","251","2022-12-05","16:38:01","PF",3.53,,"OM",0.166879478973182,,,,
"CHTS",40.004,116.326,"229288","CHTS-0762-1",2023-06-21,"PM2.5","251","2023-09-13","09:15:51","11",3.53,7.2,"EC_ftir",7.13398663384785,0.990831476923312,0.413856645997121,,
"CHTS",40.004,116.326,"229288","CHTS-0762-1",2023-06-21,"PM2.5","251","2023-09-13","09:15:51","12",3.53,7.2,"OC_ftir",27.7866888089449,3.85926233457567,0.871064091086527,,
"CHTS",40.004,116.326,"229288","CHTS-0762-1",2023-06-21,"PM2.5","251","2023-09-13","09:15:51","PF",3.53,7.2,"alcoholCOH",8.51062838466143,1.18203172009187,,,
"CHTS",40.004,116.326,"229288","CHTS-0762-1",2023-06-21,"PM2.5","251","2023-09-13","09:15:51","PF",3.53,7.2,"alkaneCH",18.4417239951662,2.5613505548842,,,
"CHTS",40.004,116.326,"229288","CHTS-0762-1",2023-06-21,"PM2.5","251","2023-09-13","09:15:51","PF",3.53,7.2,"naCO",7.96791900515611,1.10665541738279,,,
"CHTS",40.004,116.326,"229288","CHTS-0762-1",2023-06-21,"PM2.5","251","2023-09-13","09:15:51","PF",3.53,7.2,"carboxylicCOOH",8.70063630222653,1.20842170864257,,,
"CHTS",40.004,116.326,"229288","CHTS-0762-1",2023-06-21,"PM2.5","251","2023-09-13","09:15:51","PF",3.53,7.2,"OM",43.6209076872103,6.05845940100143,,,
"CHTS",40.004,116.326,"229287","CHTS-0763-2",2023-06-24,"PM2.5","251","2023-09-13","09:20:58","11",3.53,7.2,"EC_ftir",14.0391021953616,1.94987530491134,0.413856645997121,,
"CHTS",40.004,116.326,"229287","CHTS-0763-2",2023-06-24,"PM2.5","251","2023-09-13","09:20:58","12",3.53,7.2,"OC_ftir",31.7856573184087,4.41467462755677,0.871064091086527,,
"CHTS",40.004,116.326,"229287","CHTS-0763-2",2023-06-24,"PM2.5","251","2023-09-13","09:20:58","PF",3.53,7.2,"alcoholCOH",11.5334098567401,1.60186248010279,,,
"CHTS",40.004,116.326,"229287","CHTS-0763-2",2023-06-24,"PM2.5","251","2023-09-13","09:20:58","PF",3.53,7.2,"alkaneCH",57.4537675892422,7.97968994295031,,,
"CHTS",40.004,116.326,"229287","CHTS-0763-2",2023-06-24,"PM2.5","251","2023-09-13","09:20:58","PF",3.53,7.2,"naCO",0,0,,,
"CHTS",40.004,116.326,"229287","CHTS-0763-2",2023-06-24,"PM2.5","251","2023-09-13","09:20:58","PF",3.53,7.2,"carboxylicCOOH",60.6970749057021,8.43014929245862,,,
"CHTS",40.004,116.326,"229287","CHTS-0763-2",2023-06-24,"PM2.5","251","2023-09-13","09:20:58","PF",3.53,7.2,"OM",129.684252351684,18.0117017155117,,,
"CHTS",40.004,116.326,"229286","CHTS-0764-3",2023-06-27,"PM2.5","251","2023-09-13","09:25:59","11",3.53,7.2,"EC_ftir",9.56455536918592,1.32841046794249,0.413856645997121,,
"CHTS",40.004,116.326,"229286","CHTS-0764-3",2023-06-27,"PM2.5","251","2023-09-13","09:25:59","12",3.53,7.2,"OC_ftir",30.5116023996845,4.23772255551174,0.871064091086527,,
"CHTS",40.004,116.326,"229286","CHTS-0764-3",2023-06-27,"PM2.5","251","2023-09-13","09:25:59","PF",3.53,7.2,"alcoholCOH",5.20336835921524,0.722690049891005,,,
"CHTS",40.004,116.326,"229286","CHTS-0764-3",2023-06-27,"PM2.5","251","2023-09-13","09:25:59","PF",3.53,7.2,"alkaneCH",32.600109809074,4.52779302903806,,,
"CHTS",40.004,116.326,"229286","CHTS-0764-3",2023-06-27,"PM2.5","251","2023-09-13","09:25:59","PF",3.53,7.2,"naCO",1.69359060921719,0.235220917946832,,,
"CHTS",40.004,116.326,"229286","CHTS-0764-3",2023-06-27,"PM2.5","251","2023-09-13","09:25:59","PF",3.53,7.2,"carboxylicCOOH",27.9827898016023,3.88649858355588,,,
"CHTS",40.004,116.326,"229286","CHTS-0764-3",2023-06-27,"PM2.5","251","2023-09-13","09:25:59","PF",3.53,7.2,"OM",67.4798585791088,9.37220258043178,,,
